SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22013,2544,0021300420,"DEC 25, 2013",MIA @ LAL,W,36,7,14,0.5,0,4,0.0,5,9,0.556,0,8,8,4,0,0,2,2,19,0,1
22013,2544,0021300411,"DEC 23, 2013",MIA vs. ATL,W,46,16,28,0.571,4,9,0.444,2,6,0.333,4,4,8,6,2,0,0,2,38,-4,1
22013,2544,0021300387,"DEC 20, 2013",MIA vs. SAC,W,31,8,11,0.727,1,2,0.5,1,2,0.5,2,4,6,8,1,1,1,1,18,14,1
22013,2544,0021300369,"DEC 18, 2013",MIA vs. IND,W,36,8,14,0.571,1,3,0.333,7,7,1.0,0,9,9,7,3,0,3,3,24,16,1
22013,2544,0021300360,"DEC 16, 2013",MIA vs. UTA,W,34,13,17,0.765,0,1,0.0,4,5,0.8,1,8,9,9,1,0,3,1,30,24,1
22013,2544,0021300344,"DEC 14, 2013",MIA vs. CLE,W,41,9,12,0.75,0,2,0.0,7,10,0.7,2,7,9,9,4,0,2,2,25,6,1
22013,2544,0021300311,"DEC 10, 2013",MIA @ IND,L,39,6,16,0.375,1,4,0.25,4,6,0.667,1,13,14,6,2,0,5,3,17,-2,1
22013,2544,0021300300,"DEC 08, 2013",MIA @ DET,W,35,10,15,0.667,0,2,0.0,4,5,0.8,1,6,7,9,2,0,6,2,24,18,1
22013,2544,0021300294,"DEC 07, 2013",MIA @ MIN,W,31,9,12,0.75,0,0,0.0,3,5,0.6,4,10,14,8,2,0,7,3,21,9,1
22013,2544,0021300279,"DEC 05, 2013",MIA @ CHI,L,33,7,17,0.412,1,4,0.25,6,8,0.75,0,5,5,2,3,0,1,2,21,-21,1
22013,2544,0021300264,"DEC 03, 2013",MIA vs. DET,L,37,8,15,0.533,2,5,0.4,5,8,0.625,3,2,5,6,2,1,6,2,23,-6,1
22013,2544,0021300252,"DEC 01, 2013",MIA vs. CHA,W,38,8,13,0.615,1,3,0.333,9,10,0.9,0,5,5,4,1,1,3,0,26,-4,1
22013,2544,0021300230,"NOV 29, 2013",MIA @ TOR,W,36,10,17,0.588,3,5,0.6,4,6,0.667,1,5,6,3,1,1,3,2,27,3,1
22013,2544,0021300219,"NOV 27, 2013",MIA @ CLE,W,37,9,19,0.474,1,3,0.333,9,11,0.818,0,8,8,8,3,0,1,3,28,0,1
22013,2544,0021300205,"NOV 25, 2013",MIA vs. PHX,W,33,11,14,0.786,2,4,0.5,11,11,1.0,0,5,5,4,1,1,4,0,35,1,1
22013,2544,0021300191,"NOV 23, 2013",MIA vs. ORL,W,38,7,13,0.538,3,6,0.5,5,7,0.714,0,9,9,7,3,0,3,0,22,7,1
22013,2544,0021300164,"NOV 20, 2013",MIA @ ORL,W,29,5,11,0.455,0,2,0.0,11,11,1.0,1,5,6,7,1,1,4,0,21,23,1
22013,2544,0021300158,"NOV 19, 2013",MIA vs. ATL,W,31,6,13,0.462,0,0,0.0,1,3,0.333,2,4,6,5,1,0,3,0,13,14,1
22013,2544,0021300136,"NOV 16, 2013",MIA @ CHA,W,32,13,18,0.722,0,0,0.0,4,4,1.0,1,3,4,7,1,1,3,1,30,7,1
22013,2544,0021300130,"NOV 15, 2013",MIA vs. DAL,W,37,14,18,0.778,1,1,1.0,10,11,0.909,0,6,6,4,1,0,6,0,39,0,1
22013,2544,0021300107,"NOV 12, 2013",MIA vs. MIL,W,30,13,21,0.619,4,7,0.571,3,6,0.5,0,3,3,2,0,0,3,0,33,14,1
22013,2544,0021300089,"NOV 09, 2013",MIA vs. BOS,L,37,9,13,0.692,0,0,0.0,7,9,0.778,1,7,8,10,0,0,5,1,25,5,1
22013,2544,0021300070,"NOV 07, 2013",MIA vs. LAC,W,37,6,13,0.462,1,3,0.333,5,9,0.556,0,5,5,6,1,0,4,4,18,-1,1
22013,2544,0021300051,"NOV 05, 2013",MIA @ TOR,W,36,13,20,0.65,1,3,0.333,8,8,1.0,2,6,8,8,0,1,1,2,35,3,1
22013,2544,0021300042,"NOV 03, 2013",MIA vs. WAS,W,35,9,14,0.643,3,5,0.6,4,5,0.8,0,3,3,5,1,0,6,2,25,16,1
22013,2544,0021300028,"NOV 01, 2013",MIA @ BKN,L,42,11,19,0.579,1,2,0.5,3,5,0.6,1,6,7,6,2,1,5,2,26,-3,1
22013,2544,0021300005,"OCT 30, 2013",MIA @ PHI,L,37,9,17,0.529,4,7,0.571,3,4,0.75,0,4,4,13,0,0,4,3,25,-8,1
22013,2544,0021300002,"OCT 29, 2013",MIA vs. CHI,W,38,5,11,0.455,0,1,0.0,7,9,0.778,0,6,6,8,1,0,2,0,17,8,1
22012,2544,0021201194,"APR 14, 2013",MIA vs. CHI,W,35,7,12,0.583,1,1,1.0,9,12,0.75,0,7,7,6,1,0,3,2,24,8,1
22012,2544,0021201180,"APR 12, 2013",MIA vs. BOS,W,29,8,10,0.8,0,0,0.0,4,4,1.0,1,5,6,9,0,0,1,1,20,6,1
22012,2544,0021201157,"APR 09, 2013",MIA vs. MIL,W,30,11,16,0.688,0,1,0.0,6,6,1.0,1,6,7,7,2,1,3,0,28,21,1
22012,2544,0021201140,"APR 06, 2013",MIA vs. PHI,W,30,12,17,0.706,1,2,0.5,2,2,1.0,0,4,4,5,1,0,1,1,27,22,1
22012,2544,0021201080,"MAR 29, 2013",MIA @ NOH,W,32,13,20,0.65,7,10,0.7,3,5,0.6,0,4,4,6,2,0,3,0,36,19,1
22012,2544,0021201062,"MAR 27, 2013",MIA @ CHI,L,40,11,17,0.647,2,5,0.4,8,11,0.727,0,7,7,3,2,4,4,1,32,2,1
22012,2544,0021201049,"MAR 25, 2013",MIA @ ORL,W,39,9,16,0.563,0,0,0.0,6,10,0.6,1,8,9,11,1,0,3,2,24,25,1
22012,2544,0021201041,"MAR 24, 2013",MIA vs. CHA,W,34,11,14,0.786,0,1,0.0,10,11,0.909,0,8,8,10,3,3,4,0,32,22,1
22012,2544,0021201026,"MAR 22, 2013",MIA vs. DET,W,40,12,15,0.8,1,1,1.0,4,6,0.667,1,7,8,8,2,1,3,1,29,14,1
22012,2544,0021201009,"MAR 20, 2013",MIA @ CLE,W,42,8,22,0.364,3,7,0.429,6,8,0.75,7,5,12,10,3,2,4,1,25,1,1
22012,2544,0021200998,"MAR 18, 2013",MIA @ BOS,W,42,16,29,0.552,1,4,0.25,4,6,0.667,1,6,7,12,2,2,5,3,37,13,1
22012,2544,0021200985,"MAR 17, 2013",MIA @ TOR,W,34,6,12,0.5,2,6,0.333,8,11,0.727,1,11,12,8,2,0,3,1,22,10,1
22012,2544,0021200975,"MAR 15, 2013",MIA @ MIL,W,38,12,24,0.5,0,2,0.0,4,5,0.8,1,9,10,7,0,1,2,1,28,5,1
22012,2544,0021200956,"MAR 13, 2013",MIA @ PHI,W,37,8,19,0.421,1,4,0.25,10,12,0.833,2,5,7,8,2,1,4,1,27,7,1
22012,2544,0021200952,"MAR 12, 2013",MIA vs. ATL,W,30,3,11,0.273,0,2,0.0,9,12,0.75,3,4,7,7,2,0,4,1,15,21,1
22012,2544,0021200938,"MAR 10, 2013",MIA vs. IND,W,36,5,10,0.5,0,0,0.0,3,5,0.6,1,5,6,7,1,1,4,1,13,23,1
22012,2544,0021200921,"MAR 08, 2013",MIA vs. PHI,W,34,10,17,0.588,2,3,0.667,3,5,0.6,3,7,10,5,1,2,3,2,25,19,1
22012,2544,0021200903,"MAR 06, 2013",MIA vs. ORL,W,38,7,14,0.5,1,6,0.167,11,12,0.917,0,3,3,2,0,1,2,0,26,8,0
22012,2544,0021200892,"MAR 04, 2013",MIA @ MIN,W,35,9,16,0.563,1,4,0.25,1,1,1.0,1,9,10,4,3,2,7,3,20,10,0
22012,2544,0021200880,"MAR 03, 2013",MIA @ NYK,W,43,12,23,0.522,2,6,0.333,3,6,0.5,3,8,11,7,3,1,2,1,29,9,1
22012,2544,0021200868,"MAR 01, 2013",MIA vs. MEM,W,42,4,14,0.286,2,4,0.5,8,12,0.667,1,7,8,10,2,1,1,1,18,-1,1
22012,2544,0021200845,"FEB 26, 2013",MIA vs. SAC,W,48,14,23,0.609,1,2,0.5,11,12,0.917,3,5,8,16,2,1,2,1,40,11,1
22012,2544,0021200833,"FEB 24, 2013",MIA vs. CLE,W,39,10,19,0.526,0,1,0.0,8,11,0.727,2,1,3,8,1,0,2,0,28,6,1
22012,2544,0021200826,"FEB 23, 2013",MIA @ PHI,W,32,7,12,0.583,1,4,0.25,1,2,0.5,1,9,10,11,2,0,2,1,16,14,1
22012,2544,0021200809,"FEB 21, 2013",MIA @ CHI,W,34,11,15,0.733,1,4,0.25,3,3,1.0,1,11,12,7,2,0,4,2,26,6,1
22012,2544,0021200802,"FEB 20, 2013",MIA @ ATL,W,40,8,15,0.533,1,4,0.25,7,8,0.875,0,6,6,11,4,0,2,1,24,16,1
22012,2544,0021200787,"FEB 14, 2013",MIA @ OKC,W,40,14,24,0.583,4,8,0.5,7,9,0.778,3,9,12,7,2,0,4,3,39,15,1
22012,2544,0021200770,"FEB 12, 2013",MIA vs. POR,W,39,11,15,0.733,1,3,0.333,7,8,0.875,0,6,6,9,3,2,1,0,30,21,1
22012,2544,0021200753,"FEB 10, 2013",MIA vs. LAL,W,36,12,18,0.667,1,2,0.5,7,8,0.875,1,6,7,4,3,0,4,4,32,7,1
22012,2544,0021200741,"FEB 08, 2013",MIA vs. LAC,W,31,9,11,0.818,4,5,0.8,8,11,0.727,1,4,5,6,0,2,5,3,30,21,1
22012,2544,0021200726,"FEB 06, 2013",MIA vs. HOU,W,37,11,18,0.611,3,6,0.5,7,10,0.7,1,5,6,5,0,2,4,2,32,4,1
22012,2544,0021200711,"FEB 04, 2013",MIA vs. CHA,W,38,13,14,0.929,0,0,0.0,5,6,0.833,0,8,8,8,2,0,5,1,31,8,1
22012,2544,0021200707,"FEB 03, 2013",MIA @ TOR,W,40,10,16,0.625,1,2,0.5,9,11,0.818,0,8,8,7,2,0,3,1,30,29,1
22012,2544,0021200685,"FEB 01, 2013",MIA @ IND,L,42,9,17,0.529,1,3,0.333,9,11,0.818,1,5,6,3,1,1,3,4,28,-9,1
22012,2544,0021200675,"JAN 30, 2013",MIA @ BKN,W,34,10,18,0.556,3,4,0.75,1,4,0.25,2,7,9,7,2,0,4,2,24,22,1
22012,2544,0021200652,"JAN 27, 2013",MIA @ BOS,L,52,14,31,0.452,3,6,0.5,3,5,0.6,4,12,16,7,3,1,3,3,34,-2,1
22012,2544,0021200634,"JAN 25, 2013",MIA vs. DET,W,33,9,14,0.643,0,1,0.0,5,6,0.833,1,6,7,7,1,0,2,0,23,22,1
22012,2544,0021200619,"JAN 23, 2013",MIA vs. TOR,W,45,12,23,0.522,1,5,0.2,6,7,0.857,1,9,10,11,0,0,3,1,31,9,1
22012,2544,0021200583,"JAN 17, 2013",MIA @ LAL,W,42,17,25,0.68,1,2,0.5,4,4,1.0,0,7,7,8,3,1,2,2,39,13,1
22012,2544,0021200579,"JAN 16, 2013",MIA @ GSW,W,31,11,20,0.55,1,5,0.2,2,3,0.667,1,6,7,10,1,0,1,2,25,33,0
22012,2544,0021200561,"JAN 14, 2013",MIA @ UTA,L,44,13,19,0.684,2,4,0.5,4,4,1.0,1,3,4,6,3,2,3,5,32,1,1
22012,2544,0021200548,"JAN 12, 2013",MIA @ SAC,W,29,7,10,0.7,0,1,0.0,6,7,0.857,1,4,5,7,5,2,1,0,20,28,1
22012,2544,0021200529,"JAN 10, 2013",MIA @ POR,L,43,6,16,0.375,1,5,0.2,2,5,0.4,0,10,10,9,2,1,4,3,15,-9,1
22012,2544,0021200512,"JAN 08, 2013",MIA @ IND,L,43,10,20,0.5,1,1,1.0,1,4,0.25,3,7,10,4,1,2,7,2,22,-5,1
22012,2544,0021200500,"JAN 06, 2013",MIA vs. WAS,W,35,9,17,0.529,2,3,0.667,4,4,1.0,1,1,2,7,0,1,1,0,24,26,1
22012,2544,0021200481,"JAN 04, 2013",MIA vs. CHI,L,41,8,14,0.571,1,5,0.2,13,16,0.813,0,6,6,2,1,0,2,2,30,-18,1
22012,2544,0021200469,"JAN 02, 2013",MIA vs. DAL,W,42,11,20,0.55,1,3,0.333,9,11,0.818,1,11,12,9,3,1,4,0,32,12,1
22012,2544,0021200454,"DEC 31, 2012",MIA @ ORL,W,48,10,22,0.455,1,6,0.167,15,16,0.938,1,7,8,11,1,0,3,2,36,4,1
22012,2544,0021200445,"DEC 29, 2012",MIA @ MIL,L,36,11,20,0.55,1,2,0.5,3,5,0.6,1,5,6,7,2,1,6,2,26,-8,1
22012,2544,0021200428,"DEC 28, 2012",MIA @ DET,L,44,15,22,0.682,2,4,0.5,3,4,0.75,1,5,6,5,6,1,3,1,35,-2,1
22012,2544,0021200411,"DEC 26, 2012",MIA @ CHA,W,39,9,19,0.474,2,4,0.5,7,8,0.875,2,10,12,8,4,2,3,1,27,12,1
22012,2544,0021200407,"DEC 25, 2012",MIA vs. OKC,W,42,12,20,0.6,0,3,0.0,5,5,1.0,3,5,8,9,2,1,3,3,29,13,0
22012,2544,0021200392,"DEC 22, 2012",MIA vs. UTA,W,38,11,20,0.55,1,1,1.0,7,10,0.7,1,8,9,7,0,0,4,0,30,14,1
22012,2544,0021200378,"DEC 20, 2012",MIA @ DAL,W,31,9,13,0.692,3,5,0.6,3,4,0.75,0,9,9,5,1,1,5,0,24,25,1
22012,2544,0021200359,"DEC 18, 2012",MIA vs. MIN,W,42,8,18,0.444,2,5,0.4,4,5,0.8,0,6,6,11,1,4,0,0,22,12,1
22012,2544,0021200339,"DEC 15, 2012",MIA vs. WAS,W,31,8,15,0.533,0,3,0.0,7,11,0.636,0,10,10,5,1,0,2,0,23,36,1
22012,2544,0021200314,"DEC 12, 2012",MIA vs. GSW,L,42,12,23,0.522,2,4,0.5,5,5,1.0,1,2,3,5,1,0,4,0,31,-3,1
22012,2544,0021200300,"DEC 10, 2012",MIA vs. ATL,W,40,10,16,0.625,1,2,0.5,6,7,0.857,1,6,7,6,2,0,3,0,27,12,1
22012,2544,0021200286,"DEC 08, 2012",MIA vs. NOH,W,36,11,16,0.688,0,0,0.0,2,3,0.667,1,4,5,7,2,0,4,2,24,10,1
22012,2544,0021200268,"DEC 06, 2012",MIA vs. NYK,L,39,11,20,0.55,3,5,0.6,6,9,0.667,2,8,10,9,3,0,2,0,31,-17,1
22012,2544,0021200252,"DEC 04, 2012",MIA @ WAS,L,43,12,24,0.5,1,4,0.25,1,3,0.333,2,11,13,11,3,2,3,1,26,-3,1
22012,2544,0021200233,"DEC 01, 2012",MIA vs. BKN,W,37,8,15,0.533,1,2,0.5,4,6,0.667,1,8,9,6,1,0,2,3,21,14,1
22012,2544,0021200220,"NOV 29, 2012",MIA vs. SAS,W,39,9,16,0.563,2,5,0.4,3,6,0.5,3,6,9,7,4,0,4,2,23,-1,1
22012,2544,0021200186,"NOV 24, 2012",MIA vs. CLE,W,40,10,16,0.625,2,5,0.4,8,9,0.889,1,5,6,5,0,1,7,3,30,7,1
22012,2544,0021200163,"NOV 21, 2012",MIA vs. MIL,W,43,11,21,0.524,2,4,0.5,4,8,0.5,2,8,10,8,1,1,1,3,28,5,1
22012,2544,0021200138,"NOV 17, 2012",MIA @ PHX,W,41,8,20,0.4,1,3,0.333,4,7,0.571,0,7,7,3,2,0,1,1,21,20,1
22012,2544,0021200121,"NOV 15, 2012",MIA @ DEN,W,42,11,23,0.478,0,1,0.0,5,6,0.833,1,6,7,12,1,3,4,0,27,9,0
22012,2544,0021200117,"NOV 14, 2012",MIA @ LAC,L,41,12,23,0.522,0,3,0.0,6,9,0.667,0,5,5,7,1,2,4,3,30,-15,1
22012,2544,0021200099,"NOV 12, 2012",MIA @ HOU,W,40,14,26,0.538,5,8,0.625,5,8,0.625,1,9,10,6,0,0,0,1,38,8,1
22012,2544,0021200092,"NOV 11, 2012",MIA @ MEM,L,36,10,19,0.526,0,1,0.0,0,4,0.0,3,7,10,6,2,1,2,2,20,-18,1
22012,2544,0021200072,"NOV 09, 2012",MIA @ ATL,W,36,10,17,0.588,0,2,0.0,1,3,0.333,2,9,11,9,1,0,2,2,21,0,1
22012,2544,0021200056,"NOV 07, 2012",MIA vs. BKN,W,30,7,12,0.583,2,3,0.667,4,4,1.0,4,8,12,8,1,0,2,1,20,18,0
22012,2544,0021200044,"NOV 05, 2012",MIA vs. PHX,W,30,10,17,0.588,2,3,0.667,1,3,0.333,3,8,11,1,0,0,3,2,23,25,1
22012,2544,0021200030,"NOV 03, 2012",MIA vs. DEN,W,39,8,17,0.471,0,1,0.0,4,4,1.0,1,8,9,11,0,2,0,2,20,7,1
22012,2544,0021200020,"NOV 02, 2012",MIA @ NYK,L,37,8,16,0.5,2,3,0.667,5,6,0.833,0,7,7,5,0,3,5,2,23,-21,1
22012,2544,0021200002,"OCT 30, 2012",MIA vs. BOS,W,29,10,16,0.625,2,4,0.5,4,5,0.8,1,9,10,3,2,0,0,2,26,12,1
22011,2544,0021100954,"APR 22, 2012",MIA vs. HOU,W,36,11,21,0.524,1,3,0.333,9,10,0.9,1,7,8,5,1,2,5,1,32,12,0
22011,2544,0021100934,"APR 19, 2012",MIA vs. CHI,W,35,8,18,0.444,1,2,0.5,10,12,0.833,0,11,11,6,0,1,1,3,27,11,0
22011,2544,0021100923,"APR 18, 2012",MIA vs. TOR,W,30,12,15,0.8,1,1,1.0,3,4,0.75,0,5,5,4,2,0,5,0,28,20,0
22011,2544,0021100906,"APR 16, 2012",MIA @ NJN,W,35,11,19,0.579,1,2,0.5,14,15,0.933,1,5,6,7,2,1,4,2,37,-4,0
22011,2544,0021100893,"APR 15, 2012",MIA @ NYK,W,40,11,24,0.458,1,6,0.167,6,9,0.667,2,8,10,3,2,0,6,4,29,18,0
22011,2544,0021100879,"APR 13, 2012",MIA vs. CHA,W,29,7,16,0.438,0,1,0.0,5,7,0.714,1,8,9,5,2,1,2,1,19,18,0
22011,2544,0021100870,"APR 12, 2012",MIA @ CHI,L,47,11,24,0.458,3,6,0.5,5,7,0.714,1,5,6,5,1,1,4,1,30,-1,0
22011,2544,0021100853,"APR 10, 2012",MIA vs. BOS,L,41,11,23,0.478,1,3,0.333,13,14,0.929,5,2,7,7,1,1,2,3,36,-6,0
22011,2544,0021100838,"APR 08, 2012",MIA vs. DET,W,32,12,22,0.545,1,3,0.333,1,5,0.2,3,1,4,2,0,1,1,1,26,10,0
22011,2544,0021100819,"APR 06, 2012",MIA vs. MEM,L,38,8,19,0.421,2,6,0.333,3,4,0.75,2,4,6,6,2,0,3,0,21,-6,0
22011,2544,0021100803,"APR 04, 2012",MIA vs. OKC,W,42,10,20,0.5,3,7,0.429,11,13,0.846,1,6,7,10,4,1,2,2,34,20,0
22011,2544,0021100794,"APR 03, 2012",MIA vs. PHI,W,38,15,25,0.6,1,2,0.5,10,13,0.769,3,3,6,4,3,1,4,0,41,12,0
22011,2544,0021100778,"APR 01, 2012",MIA @ BOS,L,35,11,20,0.55,0,0,0.0,1,2,0.5,2,2,4,0,0,1,2,1,23,-30,0
22011,2544,0021100757,"MAR 30, 2012",MIA @ TOR,W,39,11,18,0.611,0,2,0.0,4,6,0.667,1,3,4,9,1,0,3,0,26,9,0
22011,2544,0021100754,"MAR 29, 2012",MIA vs. DAL,W,36,8,16,0.5,0,2,0.0,3,3,1.0,3,6,9,5,2,0,3,3,19,9,0
22011,2544,0021100730,"MAR 26, 2012",MIA @ IND,L,41,9,21,0.429,2,4,0.5,4,6,0.667,2,7,9,2,1,0,6,1,24,-14,0
22011,2544,0021100724,"MAR 25, 2012",MIA @ OKC,L,40,8,18,0.444,0,3,0.0,1,1,1.0,0,3,3,7,2,0,4,2,17,-10,0
22011,2544,0021100704,"MAR 23, 2012",MIA @ DET,W,37,6,15,0.4,0,3,0.0,5,5,1.0,0,6,6,10,4,1,5,0,17,8,0
22011,2544,0021100678,"MAR 20, 2012",MIA vs. PHX,W,38,8,18,0.444,0,3,0.0,4,6,0.667,1,7,8,6,2,2,3,2,20,15,0
22011,2544,0021100666,"MAR 18, 2012",MIA vs. ORL,W,39,4,14,0.286,0,1,0.0,6,8,0.75,0,12,12,7,5,0,4,4,14,13,0
22011,2544,0021100643,"MAR 16, 2012",MIA @ PHI,W,38,12,20,0.6,0,2,0.0,5,8,0.625,2,5,7,8,2,2,1,0,29,10,0
22011,2544,0021100629,"MAR 14, 2012",MIA @ CHI,L,40,14,25,0.56,2,3,0.667,5,5,1.0,1,4,5,4,4,0,2,2,35,5,0
22011,2544,0021100618,"MAR 13, 2012",MIA @ ORL,L,42,7,20,0.35,2,4,0.5,3,3,1.0,3,8,11,8,1,1,6,0,19,0,0
22011,2544,0021100595,"MAR 10, 2012",MIA vs. IND,W,47,8,19,0.421,2,3,0.667,9,15,0.6,1,7,8,4,4,1,4,1,27,3,0
22011,2544,0021100573,"MAR 07, 2012",MIA vs. ATL,W,42,12,20,0.6,0,3,0.0,7,10,0.7,4,7,11,2,1,2,2,1,31,7,0
22011,2544,0021100566,"MAR 06, 2012",MIA vs. NJN,W,30,9,11,0.818,1,1,1.0,2,2,1.0,1,8,9,6,0,0,5,0,21,20,0
22011,2544,0021100547,"MAR 04, 2012",MIA @ LAL,L,43,12,26,0.462,0,4,0.0,1,3,0.333,7,6,13,7,3,2,3,1,25,-13,0
22011,2544,0021100536,"MAR 02, 2012",MIA @ UTA,L,44,16,24,0.667,1,4,0.25,2,3,0.667,1,9,10,6,0,3,0,2,35,7,0
22011,2544,0021100527,"MAR 01, 2012",MIA @ POR,W,41,13,22,0.591,2,2,1.0,10,12,0.833,2,9,11,6,5,1,0,1,38,8,0
22011,2544,0021100499,"FEB 23, 2012",MIA vs. NYK,W,41,7,16,0.438,0,0,0.0,6,6,1.0,1,8,9,8,5,2,4,3,20,12,0
22011,2544,0021100483,"FEB 21, 2012",MIA vs. SAC,W,33,7,11,0.636,2,2,1.0,2,2,1.0,0,4,4,8,0,2,3,1,18,7,0
22011,2544,0021100461,"FEB 19, 2012",MIA vs. ORL,W,37,9,14,0.643,1,2,0.5,6,7,0.857,1,10,11,8,2,0,2,2,25,23,0
22011,2544,0021100449,"FEB 17, 2012",MIA @ CLE,W,30,11,19,0.579,3,5,0.6,3,3,1.0,2,3,5,5,1,1,2,2,28,27,0
22011,2544,0021100421,"FEB 14, 2012",MIA @ IND,W,33,7,15,0.467,2,5,0.4,7,8,0.875,2,7,9,7,4,0,2,2,23,27,0
22011,2544,0021100416,"FEB 13, 2012",MIA @ MIL,W,33,16,21,0.762,0,0,0.0,3,3,1.0,3,5,8,3,1,0,2,3,35,14,0
22011,2544,0021100411,"FEB 12, 2012",MIA @ ATL,W,30,6,15,0.4,1,3,0.333,10,12,0.833,3,10,13,6,1,0,2,1,23,26,0
22011,2544,0021100390,"FEB 10, 2012",MIA @ WAS,W,33,6,14,0.429,0,2,0.0,6,7,0.857,0,2,2,9,0,2,1,1,18,14,0
22011,2544,0021100376,"FEB 08, 2012",MIA @ ORL,L,39,5,15,0.333,0,2,0.0,7,10,0.7,0,6,6,10,3,0,3,0,17,-1,0
22011,2544,0021100369,"FEB 07, 2012",MIA vs. CLE,W,39,9,16,0.563,0,1,0.0,6,7,0.857,1,4,5,6,2,0,6,1,24,5,0
22011,2544,0021100356,"FEB 05, 2012",MIA vs. TOR,W,38,10,17,0.588,0,1,0.0,10,12,0.833,0,9,9,2,1,0,5,1,30,11,0
22011,2544,0021100333,"FEB 03, 2012",MIA @ PHI,W,37,8,16,0.5,0,1,0.0,3,6,0.5,1,11,12,8,0,2,2,2,19,19,0
22011,2544,0021100319,"FEB 01, 2012",MIA @ MIL,L,40,14,24,0.583,4,7,0.571,8,10,0.8,0,8,8,5,2,0,7,1,40,-6,0
22011,2544,0021100301,"JAN 30, 2012",MIA vs. NOH,W,30,8,12,0.667,1,2,0.5,5,7,0.714,4,7,11,8,1,0,4,1,22,29,0
22011,2544,0021100291,"JAN 29, 2012",MIA vs. CHI,W,41,12,23,0.522,1,1,1.0,10,15,0.667,1,10,11,5,0,1,6,2,35,3,0
22011,2544,0021100276,"JAN 27, 2012",MIA vs. NYK,W,40,11,18,0.611,0,2,0.0,9,10,0.9,1,7,8,7,0,0,4,2,31,4,0
22011,2544,0021100260,"JAN 25, 2012",MIA @ DET,W,42,9,20,0.45,1,3,0.333,13,14,0.929,1,5,6,7,2,0,4,3,32,6,0
22011,2544,0021100254,"JAN 24, 2012",MIA vs. CLE,W,38,8,21,0.381,1,4,0.25,1,4,0.25,1,4,5,5,2,0,5,1,18,9,0
22011,2544,0021100240,"JAN 22, 2012",MIA vs. MIL,L,37,8,18,0.444,0,1,0.0,12,13,0.923,4,9,13,5,1,0,3,2,28,-4,0
22011,2544,0021100229,"JAN 21, 2012",MIA vs. PHI,W,36,12,17,0.706,0,0,0.0,4,4,1.0,0,9,9,5,4,3,4,1,28,9,0
22011,2544,0021100213,"JAN 19, 2012",MIA vs. LAL,W,37,12,27,0.444,2,3,0.667,5,7,0.714,3,5,8,8,4,3,3,4,31,0,0
22011,2544,0021100197,"JAN 17, 2012",MIA vs. SAS,W,35,12,21,0.571,4,6,0.667,5,9,0.556,1,4,5,10,0,0,4,0,33,19,0
22011,2544,0021100168,"JAN 13, 2012",MIA @ DEN,L,37,13,20,0.65,3,5,0.6,6,11,0.545,1,4,5,6,2,1,4,0,35,-16,0
22011,2544,0021100153,"JAN 11, 2012",MIA @ LAC,L,42,7,19,0.368,0,1,0.0,9,17,0.529,2,11,13,7,2,0,6,5,23,-9,0
22011,2544,0021100142,"JAN 10, 2012",MIA @ GSW,L,43,10,19,0.526,0,2,0.0,6,8,0.75,1,10,11,7,2,0,5,1,26,-5,0
22011,2544,0021100112,"JAN 07, 2012",MIA @ NJN,W,37,11,17,0.647,0,1,0.0,10,12,0.833,0,7,7,9,2,1,8,2,32,7,0
22011,2544,0021100086,"JAN 04, 2012",MIA vs. IND,W,38,12,21,0.571,0,0,0.0,9,11,0.818,2,6,8,13,2,0,2,2,33,31,0
22011,2544,0021100070,"JAN 02, 2012",MIA vs. ATL,L,39,11,18,0.611,0,0,0.0,6,9,0.667,2,5,7,6,0,0,4,1,28,-1,0
22011,2544,0021100059,"JAN 01, 2012",MIA vs. CHA,W,28,6,10,0.6,0,0,0.0,4,6,0.667,0,9,9,5,1,0,2,2,16,24,0
22011,2544,0021100045,"DEC 30, 2011",MIA @ MIN,W,37,16,26,0.615,0,1,0.0,2,4,0.5,1,7,8,10,4,1,4,2,34,14,0
22011,2544,0021100024,"DEC 28, 2011",MIA @ CHA,W,39,13,23,0.565,0,0,0.0,9,9,1.0,0,6,6,7,3,2,2,0,35,5,0
22011,2544,0021100019,"DEC 27, 2011",MIA vs. BOS,W,36,9,14,0.643,0,0,0.0,8,9,0.889,1,5,6,5,2,1,3,3,26,-7,0
22011,2544,0021100002,"DEC 25, 2011",MIA @ DAL,W,36,11,19,0.579,0,0,0.0,15,19,0.789,3,7,10,6,2,2,3,3,37,27,0
22010,2544,0021001202,"APR 11, 2011",MIA @ ATL,W,43,10,21,0.476,2,4,0.5,12,14,0.857,1,9,10,7,3,0,7,1,34,7,0
22010,2544,0021001194,"APR 10, 2011",MIA vs. BOS,W,37,11,19,0.579,0,2,0.0,5,9,0.556,0,5,5,7,4,1,4,1,27,24,0
22010,2544,0021001182,"APR 08, 2011",MIA vs. CHA,W,37,9,16,0.563,0,1,0.0,5,6,0.833,1,6,7,9,2,1,1,2,23,12,0
